userId	geneSymbol	geneName	entrezgene	gLink
ENSMUSG00000024261	Syt4	synaptotagmin IV	20983	https://www.ncbi.nlm.nih.gov/gene/?term=20983
ENSMUSG00000024480	Ap3s1	adaptor-related protein complex 3, sigma 1 subunit	11777	https://www.ncbi.nlm.nih.gov/gene/?term=11777
ENSMUSG00000024592	C330018D20Rik	RIKEN cDNA C330018D20 gene	77422	https://www.ncbi.nlm.nih.gov/gene/?term=77422
ENSMUSG00000024614	Tmx3	thioredoxin-related transmembrane protein 3	67988	https://www.ncbi.nlm.nih.gov/gene/?term=67988
ENSMUSG00000025103	Btbd1	BTB (POZ) domain containing 1	83962	https://www.ncbi.nlm.nih.gov/gene/?term=83962
ENSMUSG00000026484	Rnf2	ring finger protein 2	19821	https://www.ncbi.nlm.nih.gov/gene/?term=19821
ENSMUSG00000026492	Tfb2m	transcription factor B2, mitochondrial	15278	https://www.ncbi.nlm.nih.gov/gene/?term=15278
ENSMUSG00000026620	Mark1	MAP/microtubule affinity regulating kinase 1	226778	https://www.ncbi.nlm.nih.gov/gene/?term=226778
ENSMUSG00000026718	Stam	signal transducing adaptor molecule (SH3 domain and ITAM motif) 1	20844	https://www.ncbi.nlm.nih.gov/gene/?term=20844
ENSMUSG00000027109	Sp3	trans-acting transcription factor 3	20687	https://www.ncbi.nlm.nih.gov/gene/?term=20687
ENSMUSG00000027122	Arl14ep	ADP-ribosylation factor-like 14 effector protein	212772	https://www.ncbi.nlm.nih.gov/gene/?term=212772
ENSMUSG00000027162	Lin7c	lin-7 homolog C (C. elegans)	22343	https://www.ncbi.nlm.nih.gov/gene/?term=22343
ENSMUSG00000027184	Caprin1	cell cycle associated protein 1	53872	https://www.ncbi.nlm.nih.gov/gene/?term=53872
ENSMUSG00000027206	Cops2	COP9 signalosome subunit 2	12848	https://www.ncbi.nlm.nih.gov/gene/?term=12848
ENSMUSG00000027210	Meis2	Meis homeobox 2	17536	https://www.ncbi.nlm.nih.gov/gene/?term=17536
ENSMUSG00000027506	Tpd52	tumor protein D52	21985	https://www.ncbi.nlm.nih.gov/gene/?term=21985
ENSMUSG00000027552	E2f5	E2F transcription factor 5	13559	https://www.ncbi.nlm.nih.gov/gene/?term=13559
ENSMUSG00000027706	Sec62	SEC62 homolog (S. cerevisiae)	69276	https://www.ncbi.nlm.nih.gov/gene/?term=69276
ENSMUSG00000027965	Olfm3	olfactomedin 3	229759	https://www.ncbi.nlm.nih.gov/gene/?term=229759
ENSMUSG00000028243	Ubxn2b	UBX domain protein 2B	68053	https://www.ncbi.nlm.nih.gov/gene/?term=68053
ENSMUSG00000028389	Zfp37	zinc finger protein 37	22696	https://www.ncbi.nlm.nih.gov/gene/?term=22696
ENSMUSG00000028639	Ybx1	Y box protein 1	22608	https://www.ncbi.nlm.nih.gov/gene/?term=22608
ENSMUSG00000028719	Cmpk1	cytidine monophosphate (UMP-CMP) kinase 1	66588	https://www.ncbi.nlm.nih.gov/gene/?term=66588
ENSMUSG00000028790	Khdrbs1	KH domain containing, RNA binding, signal transduction associated 1	20218	https://www.ncbi.nlm.nih.gov/gene/?term=20218
ENSMUSG00000029203	Ube2k	ubiquitin-conjugating enzyme E2K	53323	https://www.ncbi.nlm.nih.gov/gene/?term=53323
ENSMUSG00000029563	Foxp2	forkhead box P2	114142	https://www.ncbi.nlm.nih.gov/gene/?term=114142
ENSMUSG00000031517	Gpm6a	glycoprotein m6a	234267	https://www.ncbi.nlm.nih.gov/gene/?term=234267
ENSMUSG00000031591	Asah1	N-acylsphingosine amidohydrolase 1	11886	https://www.ncbi.nlm.nih.gov/gene/?term=11886
ENSMUSG00000031660	Brd7	bromodomain containing 7	26992	https://www.ncbi.nlm.nih.gov/gene/?term=26992
ENSMUSG00000031673	Cdh11	cadherin 11	12552	https://www.ncbi.nlm.nih.gov/gene/?term=12552
ENSMUSG00000031715	Smarca5	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5	93762	https://www.ncbi.nlm.nih.gov/gene/?term=93762
ENSMUSG00000031748	Gnao1	guanine nucleotide binding protein, alpha O	14681	https://www.ncbi.nlm.nih.gov/gene/?term=14681
ENSMUSG00000031870	Pgr	progesterone receptor	18667	https://www.ncbi.nlm.nih.gov/gene/?term=18667
ENSMUSG00000032328	Tmem30a	transmembrane protein 30A	69981	https://www.ncbi.nlm.nih.gov/gene/?term=69981
ENSMUSG00000032932	Hspa13	heat shock protein 70 family, member 13	110920	https://www.ncbi.nlm.nih.gov/gene/?term=110920
ENSMUSG00000032939	Nup93	nucleoporin 93	71805	https://www.ncbi.nlm.nih.gov/gene/?term=71805
ENSMUSG00000033184	Tmed7	transmembrane p24 trafficking protein 7	66676	https://www.ncbi.nlm.nih.gov/gene/?term=66676
ENSMUSG00000033487	Fndc3a	fibronectin type III domain containing 3A	319448	https://www.ncbi.nlm.nih.gov/gene/?term=319448
ENSMUSG00000033623	Pcgf3	polycomb group ring finger 3	69587	https://www.ncbi.nlm.nih.gov/gene/?term=69587
ENSMUSG00000035021	Baz1a	bromodomain adjacent to zinc finger domain 1A	217578	https://www.ncbi.nlm.nih.gov/gene/?term=217578
ENSMUSG00000035575	Utp6	UTP6 small subunit processome component	216987	https://www.ncbi.nlm.nih.gov/gene/?term=216987
ENSMUSG00000036894	Rap2b	RAP2B, member of RAS oncogene family	74012	https://www.ncbi.nlm.nih.gov/gene/?term=74012
ENSMUSG00000037236	Matr3	matrin 3	17184	https://www.ncbi.nlm.nih.gov/gene/?term=17184
ENSMUSG00000037720	Tmem33	transmembrane protein 33	67878	https://www.ncbi.nlm.nih.gov/gene/?term=67878
ENSMUSG00000038702	Dsel	dermatan sulfate epimerase-like	319901	https://www.ncbi.nlm.nih.gov/gene/?term=319901
ENSMUSG00000040928	S100pbp	S100P binding protein	74648	https://www.ncbi.nlm.nih.gov/gene/?term=74648
ENSMUSG00000041303	Gtf3c3	general transcription factor IIIC, polypeptide 3	98488	https://www.ncbi.nlm.nih.gov/gene/?term=98488
ENSMUSG00000041408	Wapl	WAPL cohesin release factor	218914	https://www.ncbi.nlm.nih.gov/gene/?term=218914
ENSMUSG00000041923	Nol4	nucleolar protein 4	319211	https://www.ncbi.nlm.nih.gov/gene/?term=319211
ENSMUSG00000042348	Arl15	ADP-ribosylation factor-like 15	218639	https://www.ncbi.nlm.nih.gov/gene/?term=218639
ENSMUSG00000046096	Mosmo	modulator of smoothened	233812	https://www.ncbi.nlm.nih.gov/gene/?term=233812
ENSMUSG00000048285	Frmd6	FERM domain containing 6	319710	https://www.ncbi.nlm.nih.gov/gene/?term=319710
ENSMUSG00000052581	Lrrtm4	leucine rich repeat transmembrane neuronal 4	243499	https://www.ncbi.nlm.nih.gov/gene/?term=243499
ENSMUSG00000053774	Ubxn7	UBX domain protein 7	224111	https://www.ncbi.nlm.nih.gov/gene/?term=224111
ENSMUSG00000053870	Fpgt	fucose-1-phosphate guanylyltransferase	75540	https://www.ncbi.nlm.nih.gov/gene/?term=75540
ENSMUSG00000055639	Dach1	dachshund family transcription factor 1	13134	https://www.ncbi.nlm.nih.gov/gene/?term=13134
ENSMUSG00000055835	Zfp1	zinc finger protein 1	22640	https://www.ncbi.nlm.nih.gov/gene/?term=22640
ENSMUSG00000056124	B4galt6	UDP-Gal:betaGlcNAc beta 1,4-galactosyltransferase, polypeptide 6	56386	https://www.ncbi.nlm.nih.gov/gene/?term=56386
ENSMUSG00000056296	Synpr	synaptoporin	72003	https://www.ncbi.nlm.nih.gov/gene/?term=72003
ENSMUSG00000056854	Pou3f4	POU domain, class 3, transcription factor 4	18994	https://www.ncbi.nlm.nih.gov/gene/?term=18994
ENSMUSG00000057614	Gnai1	guanine nucleotide binding protein (G protein), alpha inhibiting 1	14677	https://www.ncbi.nlm.nih.gov/gene/?term=14677
ENSMUSG00000060935	Tmem263	transmembrane protein 263	103266	https://www.ncbi.nlm.nih.gov/gene/?term=103266
ENSMUSG00000063632	Sox11	SRY (sex determining region Y)-box 11	20666	https://www.ncbi.nlm.nih.gov/gene/?term=20666
ENSMUSG00000063884	Ptcd3	pentatricopeptide repeat domain 3	69956	https://www.ncbi.nlm.nih.gov/gene/?term=69956
ENSMUSG00000066037	Hnrnpr	heterogeneous nuclear ribonucleoprotein R	74326	https://www.ncbi.nlm.nih.gov/gene/?term=74326
ENSMUSG00000066551	Hmgb1	high mobility group box 1	15289	https://www.ncbi.nlm.nih.gov/gene/?term=15289
ENSMUSG00000066551	Gm21596	predicted gene, 21596	100862258	https://www.ncbi.nlm.nih.gov/gene/?term=100862258
ENSMUSG00000071072	Ptges3	NA	56351	https://www.ncbi.nlm.nih.gov/gene/?term=56351
ENSMUSG00000072964	Bhlhb9	basic helix-loop-helix domain containing, class B9	70237	https://www.ncbi.nlm.nih.gov/gene/?term=70237
ENSMUSG00000079184	Mphosph8	M-phase phosphoprotein 8	75339	https://www.ncbi.nlm.nih.gov/gene/?term=75339
ENSMUSG00000079658	Eloc	elongin C	67923	https://www.ncbi.nlm.nih.gov/gene/?term=67923
ENSMUSG00000089857	Zfp882	zinc finger protein 882	382019	https://www.ncbi.nlm.nih.gov/gene/?term=382019
