userId	geneSymbol	geneName	entrezgene	gLink
ENSMUSG00000022558	Mroh1	maestro heat-like repeat family member 1	223658	https://www.ncbi.nlm.nih.gov/gene/?term=223658
ENSMUSG00000022562	Oplah	5-oxoprolinase (ATP-hydrolysing)	75475	https://www.ncbi.nlm.nih.gov/gene/?term=75475
ENSMUSG00000022614	Lmf2	lipase maturation factor 2	105847	https://www.ncbi.nlm.nih.gov/gene/?term=105847
ENSMUSG00000023118	Sympk	symplekin	68188	https://www.ncbi.nlm.nih.gov/gene/?term=68188
ENSMUSG00000023755	Rhebl1	Ras homolog enriched in brain like 1	69159	https://www.ncbi.nlm.nih.gov/gene/?term=69159
ENSMUSG00000023809	Rps6ka2	NA	20112	https://www.ncbi.nlm.nih.gov/gene/?term=20112
ENSMUSG00000024816	Frmd8	FERM domain containing 8	67457	https://www.ncbi.nlm.nih.gov/gene/?term=67457
ENSMUSG00000024830	Rps6kb2	NA	58988	https://www.ncbi.nlm.nih.gov/gene/?term=58988
ENSMUSG00000024940	Ltbp3	latent transforming growth factor beta binding protein 3	16998	https://www.ncbi.nlm.nih.gov/gene/?term=16998
ENSMUSG00000025375	Aatk	apoptosis-associated tyrosine kinase	11302	https://www.ncbi.nlm.nih.gov/gene/?term=11302
ENSMUSG00000025377	Tepsin	TEPSIN, adaptor related protein complex 4 accessory protein	78777	https://www.ncbi.nlm.nih.gov/gene/?term=78777
ENSMUSG00000025728	Pigq	phosphatidylinositol glycan anchor biosynthesis, class Q	14755	https://www.ncbi.nlm.nih.gov/gene/?term=14755
ENSMUSG00000025743	Sdc3	syndecan 3	20970	https://www.ncbi.nlm.nih.gov/gene/?term=20970
ENSMUSG00000026421	Csrp1	cysteine and glycine-rich protein 1	13007	https://www.ncbi.nlm.nih.gov/gene/?term=13007
ENSMUSG00000026857	Ntmt1	N-terminal Xaa-Pro-Lys N-methyltransferase 1	66617	https://www.ncbi.nlm.nih.gov/gene/?term=66617
ENSMUSG00000027257	Pacsin3	protein kinase C and casein kinase substrate in neurons 3	80708	https://www.ncbi.nlm.nih.gov/gene/?term=80708
ENSMUSG00000027709	Mccc1	methylcrotonoyl-Coenzyme A carboxylase 1 (alpha)	72039	https://www.ncbi.nlm.nih.gov/gene/?term=72039
ENSMUSG00000028917	Plekhm2	pleckstrin homology domain containing, family M (with RUN domain) member 2	69582	https://www.ncbi.nlm.nih.gov/gene/?term=69582
ENSMUSG00000029098	Acox3	acyl-Coenzyme A oxidase 3, pristanoyl	80911	https://www.ncbi.nlm.nih.gov/gene/?term=80911
ENSMUSG00000029175	Slc35f6	solute carrier family 35, member F6	74919	https://www.ncbi.nlm.nih.gov/gene/?term=74919
ENSMUSG00000029674	Limk1	LIM-domain containing, protein kinase	16885	https://www.ncbi.nlm.nih.gov/gene/?term=16885
ENSMUSG00000030032	Wdr54	WD repeat domain 54	75659	https://www.ncbi.nlm.nih.gov/gene/?term=75659
ENSMUSG00000030337	Vamp1	vesicle-associated membrane protein 1	22317	https://www.ncbi.nlm.nih.gov/gene/?term=22317
ENSMUSG00000030990	Pgap2	post-GPI attachment to proteins 2	233575	https://www.ncbi.nlm.nih.gov/gene/?term=233575
ENSMUSG00000031161	Hdac6	histone deacetylase 6	15185	https://www.ncbi.nlm.nih.gov/gene/?term=15185
ENSMUSG00000032123	Dpagt1	dolichyl-phosphate (UDP-N-acetylglucosamine) acetylglucosaminephosphotransferase 1 (GlcNAc-1-P transferase)	13478	https://www.ncbi.nlm.nih.gov/gene/?term=13478
ENSMUSG00000032492	Pth1r	parathyroid hormone 1 receptor	19228	https://www.ncbi.nlm.nih.gov/gene/?term=19228
ENSMUSG00000032562	Gnai2	guanine nucleotide binding protein (G protein), alpha inhibiting 2	14678	https://www.ncbi.nlm.nih.gov/gene/?term=14678
ENSMUSG00000032763	Ilvbl	ilvB (bacterial acetolactate synthase)-like	216136	https://www.ncbi.nlm.nih.gov/gene/?term=216136
ENSMUSG00000032766	Gng11	guanine nucleotide binding protein (G protein), gamma 11	66066	https://www.ncbi.nlm.nih.gov/gene/?term=66066
ENSMUSG00000032890	Rims3	regulating synaptic membrane exocytosis 3	242662	https://www.ncbi.nlm.nih.gov/gene/?term=242662
ENSMUSG00000033055	Ankrd54	ankyrin repeat domain 54	223690	https://www.ncbi.nlm.nih.gov/gene/?term=223690
ENSMUSG00000033124	Atg9a	autophagy related 9A	245860	https://www.ncbi.nlm.nih.gov/gene/?term=245860
ENSMUSG00000033579	Fa2h	fatty acid 2-hydroxylase	338521	https://www.ncbi.nlm.nih.gov/gene/?term=338521
ENSMUSG00000033595	Lgi3	leucine-rich repeat LGI family, member 3	213469	https://www.ncbi.nlm.nih.gov/gene/?term=213469
ENSMUSG00000033918	Parl	presenilin associated, rhomboid-like	381038	https://www.ncbi.nlm.nih.gov/gene/?term=381038
ENSMUSG00000034022	Cpsf1	cleavage and polyadenylation specific factor 1	94230	https://www.ncbi.nlm.nih.gov/gene/?term=94230
ENSMUSG00000034121	Mks1	Meckel syndrome, type 1	380718	https://www.ncbi.nlm.nih.gov/gene/?term=380718
ENSMUSG00000034800	Zfp661	zinc finger protein 661	72180	https://www.ncbi.nlm.nih.gov/gene/?term=72180
ENSMUSG00000035237	Lcat	lecithin cholesterol acyltransferase	16816	https://www.ncbi.nlm.nih.gov/gene/?term=16816
ENSMUSG00000035354	Uvrag	UV radiation resistance associated gene	78610	https://www.ncbi.nlm.nih.gov/gene/?term=78610
ENSMUSG00000035914	Cd276	CD276 antigen	102657	https://www.ncbi.nlm.nih.gov/gene/?term=102657
ENSMUSG00000036180	Gatad2a	GATA zinc finger domain containing 2A	234366	https://www.ncbi.nlm.nih.gov/gene/?term=234366
ENSMUSG00000036646	Man1b1	mannosidase, alpha, class 1B, member 1	227619	https://www.ncbi.nlm.nih.gov/gene/?term=227619
ENSMUSG00000037339	Fam53a	family with sequence similarity 53, member A	74504	https://www.ncbi.nlm.nih.gov/gene/?term=74504
ENSMUSG00000037415	Ranbp10	RAN binding protein 10	74334	https://www.ncbi.nlm.nih.gov/gene/?term=74334
ENSMUSG00000037455	Slc18b1	solute carrier family 18, subfamily B, member 1	76306	https://www.ncbi.nlm.nih.gov/gene/?term=76306
ENSMUSG00000037872	Ackr1	atypical chemokine receptor 1 (Duffy blood group)	13349	https://www.ncbi.nlm.nih.gov/gene/?term=13349
ENSMUSG00000038456	Dennd2a	DENN/MADD domain containing 2A	209773	https://www.ncbi.nlm.nih.gov/gene/?term=209773
ENSMUSG00000038534	Osbpl7	oxysterol binding protein-like 7	71240	https://www.ncbi.nlm.nih.gov/gene/?term=71240
ENSMUSG00000039367	Sec24c	Sec24 related gene family, member C (S. cerevisiae)	218811	https://www.ncbi.nlm.nih.gov/gene/?term=218811
ENSMUSG00000039463	Slc9a8	solute carrier family 9 (sodium/hydrogen exchanger), member 8	77031	https://www.ncbi.nlm.nih.gov/gene/?term=77031
ENSMUSG00000039703	Nploc4	NPL4 homolog, ubiquitin recognition factor	217365	https://www.ncbi.nlm.nih.gov/gene/?term=217365
ENSMUSG00000040327	Cul9	cullin 9	78309	https://www.ncbi.nlm.nih.gov/gene/?term=78309
ENSMUSG00000040463	Mybbp1a	MYB binding protein (P160) 1a	18432	https://www.ncbi.nlm.nih.gov/gene/?term=18432
ENSMUSG00000041037	Irgq	immunity-related GTPase family, Q	210146	https://www.ncbi.nlm.nih.gov/gene/?term=210146
ENSMUSG00000042198	Chchd7	coiled-coil-helix-coiled-coil-helix domain containing 7	66433	https://www.ncbi.nlm.nih.gov/gene/?term=66433
ENSMUSG00000042404	Dennd4b	DENN/MADD domain containing 4B	229541	https://www.ncbi.nlm.nih.gov/gene/?term=229541
ENSMUSG00000045613	Chrm2	cholinergic receptor, muscarinic 2, cardiac	243764	https://www.ncbi.nlm.nih.gov/gene/?term=243764
ENSMUSG00000046240	Hepacam	hepatocyte cell adhesion molecule	72927	https://www.ncbi.nlm.nih.gov/gene/?term=72927
ENSMUSG00000046613	Vwa5b2	von Willebrand factor A domain containing 5B2	328643	https://www.ncbi.nlm.nih.gov/gene/?term=328643
ENSMUSG00000047604	Frat2	frequently rearranged in advanced T cell lymphomas 2	212398	https://www.ncbi.nlm.nih.gov/gene/?term=212398
ENSMUSG00000048277	Syngr2	synaptogyrin 2	20973	https://www.ncbi.nlm.nih.gov/gene/?term=20973
ENSMUSG00000048707	Tprn	taperin	97031	https://www.ncbi.nlm.nih.gov/gene/?term=97031
ENSMUSG00000048779	P2ry6	pyrimidinergic receptor P2Y, G-protein coupled, 6	233571	https://www.ncbi.nlm.nih.gov/gene/?term=233571
ENSMUSG00000050822	Slc29a4	solute carrier family 29 (nucleoside transporters), member 4	243328	https://www.ncbi.nlm.nih.gov/gene/?term=243328
ENSMUSG00000051790	Nlgn2	neuroligin 2	216856	https://www.ncbi.nlm.nih.gov/gene/?term=216856
ENSMUSG00000052752	Traf7	TNF receptor-associated factor 7	224619	https://www.ncbi.nlm.nih.gov/gene/?term=224619
ENSMUSG00000052928	Ctif	CBP80/20-dependent translation initiation factor	269037	https://www.ncbi.nlm.nih.gov/gene/?term=269037
ENSMUSG00000052949	Rnf157	ring finger protein 157	217340	https://www.ncbi.nlm.nih.gov/gene/?term=217340
ENSMUSG00000053046	Brsk2	BR serine/threonine kinase 2	75770	https://www.ncbi.nlm.nih.gov/gene/?term=75770
ENSMUSG00000054474	Thnsl2	threonine synthase-like 2 (bacterial)	232078	https://www.ncbi.nlm.nih.gov/gene/?term=232078
ENSMUSG00000054520	Sh3bp2	SH3-domain binding protein 2	24055	https://www.ncbi.nlm.nih.gov/gene/?term=24055
ENSMUSG00000055725	Paqr3	progestin and adipoQ receptor family member III	231474	https://www.ncbi.nlm.nih.gov/gene/?term=231474
ENSMUSG00000058135	Gstm1	glutathione S-transferase, mu 1	14862	https://www.ncbi.nlm.nih.gov/gene/?term=14862
ENSMUSG00000061374	Fiz1	Flt3 interacting zinc finger protein 1	23877	https://www.ncbi.nlm.nih.gov/gene/?term=23877
ENSMUSG00000063382	Bcl9l	B cell CLL/lymphoma 9-like	80288	https://www.ncbi.nlm.nih.gov/gene/?term=80288
ENSMUSG00000063765	Chadl	chondroadherin-like	214685	https://www.ncbi.nlm.nih.gov/gene/?term=214685
ENSMUSG00000066129	Kndc1	kinase non-catalytic C-lobe domain (KIND) containing 1	76484	https://www.ncbi.nlm.nih.gov/gene/?term=76484
ENSMUSG00000066191	Anks6	ankyrin repeat and sterile alpha motif domain containing 6	75691	https://www.ncbi.nlm.nih.gov/gene/?term=75691
ENSMUSG00000072825	Cep170b	centrosomal protein 170B	217882	https://www.ncbi.nlm.nih.gov/gene/?term=217882
ENSMUSG00000073434	Wdr90	WD repeat domain 90	106618	https://www.ncbi.nlm.nih.gov/gene/?term=106618
ENSMUSG00000073733	Rsg1	REM2 and RAB-like small GTPase 1	76166	https://www.ncbi.nlm.nih.gov/gene/?term=76166
ENSMUSG00000078439	Smim24	small integral membrane protein 24	72273	https://www.ncbi.nlm.nih.gov/gene/?term=72273
ENSMUSG00000078532	Nkain1	Na+/K+ transporting ATPase interacting 1	67149	https://www.ncbi.nlm.nih.gov/gene/?term=67149
ENSMUSG00000079235	Ccdc13	coiled-coil domain containing 13	100502861	https://www.ncbi.nlm.nih.gov/gene/?term=100502861
ENSMUSG00000089832	Shkbp1	Sh3kbp1 binding protein 1	192192	https://www.ncbi.nlm.nih.gov/gene/?term=192192
ENSMUSG00000001496	Nkx2-1	NK2 homeobox 1	21869	https://www.ncbi.nlm.nih.gov/gene/?term=21869
ENSMUSG00000001924	Uba1	ubiquitin-like modifier activating enzyme 1	22201	https://www.ncbi.nlm.nih.gov/gene/?term=22201
ENSMUSG00000002103	Acp2	acid phosphatase 2, lysosomal	11432	https://www.ncbi.nlm.nih.gov/gene/?term=11432
ENSMUSG00000005505	Kbtbd4	kelch repeat and BTB (POZ) domain containing 4	67136	https://www.ncbi.nlm.nih.gov/gene/?term=67136
ENSMUSG00000005899	Smpd4	sphingomyelin phosphodiesterase 4	77626	https://www.ncbi.nlm.nih.gov/gene/?term=77626
ENSMUSG00000006134	Crkl	v-crk avian sarcoma virus CT10 oncogene homolog-like	12929	https://www.ncbi.nlm.nih.gov/gene/?term=12929
ENSMUSG00000006418	Rnf114	ring finger protein 114	81018	https://www.ncbi.nlm.nih.gov/gene/?term=81018
ENSMUSG00000009614	Sardh	sarcosine dehydrogenase	192166	https://www.ncbi.nlm.nih.gov/gene/?term=192166
ENSMUSG00000010048	Ifrd2	interferon-related developmental regulator 2	15983	https://www.ncbi.nlm.nih.gov/gene/?term=15983
ENSMUSG00000010110	Stx5a	syntaxin 5A	56389	https://www.ncbi.nlm.nih.gov/gene/?term=56389
ENSMUSG00000011179	Odc1	ornithine decarboxylase, structural 1	18263	https://www.ncbi.nlm.nih.gov/gene/?term=18263
ENSMUSG00000013367	Iglon5	IgLON family member 5	210094	https://www.ncbi.nlm.nih.gov/gene/?term=210094
ENSMUSG00000014077	Chp1	calcineurin-like EF hand protein 1	56398	https://www.ncbi.nlm.nih.gov/gene/?term=56398
ENSMUSG00000014782	Plekhg4	pleckstrin homology domain containing, family G (with RhoGef domain) member 4	102075	https://www.ncbi.nlm.nih.gov/gene/?term=102075
ENSMUSG00000015474	Ppt2	palmitoyl-protein thioesterase 2	54397	https://www.ncbi.nlm.nih.gov/gene/?term=54397
ENSMUSG00000015488	Cacfd1	calcium channel flower domain containing 1	381356	https://www.ncbi.nlm.nih.gov/gene/?term=381356
ENSMUSG00000015806	Qdpr	quinoid dihydropteridine reductase	110391	https://www.ncbi.nlm.nih.gov/gene/?term=110391
ENSMUSG00000015850	Adamtsl4	ADAMTS-like 4	229595	https://www.ncbi.nlm.nih.gov/gene/?term=229595
ENSMUSG00000016757	Ttll12	tubulin tyrosine ligase-like family, member 12	223723	https://www.ncbi.nlm.nih.gov/gene/?term=223723
ENSMUSG00000017639	Rab11fip4	RAB11 family interacting protein 4 (class II)	268451	https://www.ncbi.nlm.nih.gov/gene/?term=268451
ENSMUSG00000018398	Sept8	septin 8	20362	https://www.ncbi.nlm.nih.gov/gene/?term=20362
ENSMUSG00000018554	Ybx2	Y box protein 2	53422	https://www.ncbi.nlm.nih.gov/gene/?term=53422
ENSMUSG00000018583	G3bp1	GTPase activating protein (SH3 domain) binding protein 1	27041	https://www.ncbi.nlm.nih.gov/gene/?term=27041
ENSMUSG00000018796	Acsl1	acyl-CoA synthetase long-chain family member 1	14081	https://www.ncbi.nlm.nih.gov/gene/?term=14081
ENSMUSG00000019302	Atp6v0a1	ATPase, H+ transporting, lysosomal V0 subunit A1	11975	https://www.ncbi.nlm.nih.gov/gene/?term=11975
ENSMUSG00000020183	Cpm	carboxypeptidase M	70574	https://www.ncbi.nlm.nih.gov/gene/?term=70574
ENSMUSG00000020377	Ltc4s	leukotriene C4 synthase	17001	https://www.ncbi.nlm.nih.gov/gene/?term=17001
ENSMUSG00000020396	Nefh	neurofilament, heavy polypeptide	380684	https://www.ncbi.nlm.nih.gov/gene/?term=380684
ENSMUSG00000020520	Galnt10	polypeptide N-acetylgalactosaminyltransferase 10	171212	https://www.ncbi.nlm.nih.gov/gene/?term=171212
ENSMUSG00000020591	Ntsr2	neurotensin receptor 2	18217	https://www.ncbi.nlm.nih.gov/gene/?term=18217
ENSMUSG00000020628	Trappc12	trafficking protein particle complex 12	217449	https://www.ncbi.nlm.nih.gov/gene/?term=217449
ENSMUSG00000020733	Slc9a3r1	solute carrier family 9 (sodium/hydrogen exchanger), member 3 regulator 1	26941	https://www.ncbi.nlm.nih.gov/gene/?term=26941
ENSMUSG00000020928	Higd1b	HIG1 domain family, member 1B	75689	https://www.ncbi.nlm.nih.gov/gene/?term=75689
ENSMUSG00000021303	Gng4	guanine nucleotide binding protein (G protein), gamma 4	14706	https://www.ncbi.nlm.nih.gov/gene/?term=14706
ENSMUSG00000021420	Fars2	phenylalanine-tRNA synthetase 2 (mitochondrial)	69955	https://www.ncbi.nlm.nih.gov/gene/?term=69955
ENSMUSG00000021900	Btd	biotinidase	26363	https://www.ncbi.nlm.nih.gov/gene/?term=26363
ENSMUSG00000021905	Dph3	diphthamine biosynthesis 3	105638	https://www.ncbi.nlm.nih.gov/gene/?term=105638
ENSMUSG00000021978	Extl3	exostoses (multiple)-like 3	54616	https://www.ncbi.nlm.nih.gov/gene/?term=54616
ENSMUSG00000022194	Pabpn1	poly(A) binding protein, nuclear 1	54196	https://www.ncbi.nlm.nih.gov/gene/?term=54196
ENSMUSG00000022412	Mief1	mitochondrial elongation factor 1	239555	https://www.ncbi.nlm.nih.gov/gene/?term=239555
ENSMUSG00000022414	Tab1	TGF-beta activated kinase 1/MAP3K7 binding protein 1	66513	https://www.ncbi.nlm.nih.gov/gene/?term=66513
ENSMUSG00000022594	Lynx1	Ly6/neurotoxin 1	23936	https://www.ncbi.nlm.nih.gov/gene/?term=23936
ENSMUSG00000022680	Pdxdc1	pyridoxal-dependent decarboxylase domain containing 1	94184	https://www.ncbi.nlm.nih.gov/gene/?term=94184
ENSMUSG00000022881	Rfc4	replication factor C (activator 1) 4	106344	https://www.ncbi.nlm.nih.gov/gene/?term=106344
ENSMUSG00000023990	Tfeb	transcription factor EB	21425	https://www.ncbi.nlm.nih.gov/gene/?term=21425
ENSMUSG00000024118	Tedc2	tubulin epsilon and delta complex 2	72016	https://www.ncbi.nlm.nih.gov/gene/?term=72016
ENSMUSG00000024127	Prepl	prolyl endopeptidase-like	213760	https://www.ncbi.nlm.nih.gov/gene/?term=213760
ENSMUSG00000024400	Wdr33	WD repeat domain 33	74320	https://www.ncbi.nlm.nih.gov/gene/?term=74320
ENSMUSG00000024579	Pcyox1l	prenylcysteine oxidase 1 like	240334	https://www.ncbi.nlm.nih.gov/gene/?term=240334
ENSMUSG00000024647	Cbln2	cerebellin 2 precursor protein	12405	https://www.ncbi.nlm.nih.gov/gene/?term=12405
ENSMUSG00000024785	Rcl1	RNA terminal phosphate cyclase-like 1	59028	https://www.ncbi.nlm.nih.gov/gene/?term=59028
ENSMUSG00000025092	Hspa12a	heat shock protein 12A	73442	https://www.ncbi.nlm.nih.gov/gene/?term=73442
ENSMUSG00000026213	Stk11ip	serine/threonine kinase 11 interacting protein	71728	https://www.ncbi.nlm.nih.gov/gene/?term=71728
ENSMUSG00000026220	Slc16a14	solute carrier family 16 (monocarboxylic acid transporters), member 14	71781	https://www.ncbi.nlm.nih.gov/gene/?term=71781
ENSMUSG00000026374	Tsn	translin	22099	https://www.ncbi.nlm.nih.gov/gene/?term=22099
ENSMUSG00000026563	Tada1	transcriptional adaptor 1	27878	https://www.ncbi.nlm.nih.gov/gene/?term=27878
ENSMUSG00000026662	Sephs1	selenophosphate synthetase 1	109079	https://www.ncbi.nlm.nih.gov/gene/?term=109079
ENSMUSG00000026883	Dab2ip	disabled 2 interacting protein	69601	https://www.ncbi.nlm.nih.gov/gene/?term=69601
ENSMUSG00000027341	Tmem230	transmembrane protein 230	70612	https://www.ncbi.nlm.nih.gov/gene/?term=70612
ENSMUSG00000027371	Fahd2a	fumarylacetoacetate hydrolase domain containing 2A	68126	https://www.ncbi.nlm.nih.gov/gene/?term=68126
ENSMUSG00000027438	Napb	N-ethylmaleimide sensitive fusion protein attachment protein beta	17957	https://www.ncbi.nlm.nih.gov/gene/?term=17957
ENSMUSG00000027489	Necab3	N-terminal EF-hand calcium binding protein 3	56846	https://www.ncbi.nlm.nih.gov/gene/?term=56846
ENSMUSG00000027884	Clcc1	chloride channel CLIC-like 1	229725	https://www.ncbi.nlm.nih.gov/gene/?term=229725
ENSMUSG00000027966	Col11a1	collagen, type XI, alpha 1	12814	https://www.ncbi.nlm.nih.gov/gene/?term=12814
ENSMUSG00000028059	Arhgef2	rho/rac guanine nucleotide exchange factor (GEF) 2	16800	https://www.ncbi.nlm.nih.gov/gene/?term=16800
ENSMUSG00000028444	Cntfr	ciliary neurotrophic factor receptor	12804	https://www.ncbi.nlm.nih.gov/gene/?term=12804
ENSMUSG00000028744	Pqlc2	PQ loop repeat containing 2	212555	https://www.ncbi.nlm.nih.gov/gene/?term=212555
ENSMUSG00000029221	Slc30a9	solute carrier family 30 (zinc transporter), member 9	109108	https://www.ncbi.nlm.nih.gov/gene/?term=109108
ENSMUSG00000029804	Herc3	hect domain and RLD 3	73998	https://www.ncbi.nlm.nih.gov/gene/?term=73998
ENSMUSG00000030317	Timp4	tissue inhibitor of metalloproteinase 4	110595	https://www.ncbi.nlm.nih.gov/gene/?term=110595
ENSMUSG00000030519	Apba2	amyloid beta (A4) precursor protein-binding, family A, member 2	11784	https://www.ncbi.nlm.nih.gov/gene/?term=11784
ENSMUSG00000031824	6430548M08Rik	RIKEN cDNA 6430548M08 gene	234797	https://www.ncbi.nlm.nih.gov/gene/?term=234797
ENSMUSG00000031990	Jam3	junction adhesion molecule 3	83964	https://www.ncbi.nlm.nih.gov/gene/?term=83964
ENSMUSG00000032290	Ptpn9	protein tyrosine phosphatase, non-receptor type 9	56294	https://www.ncbi.nlm.nih.gov/gene/?term=56294
ENSMUSG00000032532	Cck	cholecystokinin	12424	https://www.ncbi.nlm.nih.gov/gene/?term=12424
ENSMUSG00000032536	Trak1	trafficking protein, kinesin binding 1	67095	https://www.ncbi.nlm.nih.gov/gene/?term=67095
ENSMUSG00000032557	Uba5	ubiquitin-like modifier activating enzyme 5	66663	https://www.ncbi.nlm.nih.gov/gene/?term=66663
ENSMUSG00000032754	Slc8b1	solute carrier family 8 (sodium/lithium/calcium exchanger), member B1	170756	https://www.ncbi.nlm.nih.gov/gene/?term=170756
ENSMUSG00000032803	Cdv3	carnitine deficiency-associated gene expressed in ventricle 3	321022	https://www.ncbi.nlm.nih.gov/gene/?term=321022
ENSMUSG00000033685	Ucp2	uncoupling protein 2 (mitochondrial, proton carrier)	22228	https://www.ncbi.nlm.nih.gov/gene/?term=22228
ENSMUSG00000034000	Neu4	sialidase 4	241159	https://www.ncbi.nlm.nih.gov/gene/?term=241159
ENSMUSG00000034501	Pcnx4	pecanex homolog 4	67708	https://www.ncbi.nlm.nih.gov/gene/?term=67708
ENSMUSG00000034926	Dhcr24	24-dehydrocholesterol reductase	74754	https://www.ncbi.nlm.nih.gov/gene/?term=74754
ENSMUSG00000035049	Rrp12	ribosomal RNA processing 12 homolog (S. cerevisiae)	107094	https://www.ncbi.nlm.nih.gov/gene/?term=107094
ENSMUSG00000035262	Amh	anti-Mullerian hormone	11705	https://www.ncbi.nlm.nih.gov/gene/?term=11705
ENSMUSG00000035891	Cerk	ceramide kinase	223753	https://www.ncbi.nlm.nih.gov/gene/?term=223753
ENSMUSG00000036777	Anln	anillin, actin binding protein	68743	https://www.ncbi.nlm.nih.gov/gene/?term=68743
ENSMUSG00000038178	Slc43a2	solute carrier family 43, member 2	215113	https://www.ncbi.nlm.nih.gov/gene/?term=215113
ENSMUSG00000038552	Fndc4	fibronectin type III domain containing 4	64339	https://www.ncbi.nlm.nih.gov/gene/?term=64339
ENSMUSG00000038807	Rap1gap2	RAP1 GTPase activating protein 2	380711	https://www.ncbi.nlm.nih.gov/gene/?term=380711
ENSMUSG00000039194	Rlbp1	retinaldehyde binding protein 1	19771	https://www.ncbi.nlm.nih.gov/gene/?term=19771
ENSMUSG00000039220	Ppp1r10	protein phosphatase 1, regulatory subunit 10	52040	https://www.ncbi.nlm.nih.gov/gene/?term=52040
ENSMUSG00000039509	Nup133	nucleoporin 133	234865	https://www.ncbi.nlm.nih.gov/gene/?term=234865
ENSMUSG00000039989	Cbx4	chromobox 4	12418	https://www.ncbi.nlm.nih.gov/gene/?term=12418
ENSMUSG00000040820	Hlcs	holocarboxylase synthetase (biotin- [propriony-Coenzyme A-carboxylase (ATP-hydrolysing)] ligase)	110948	https://www.ncbi.nlm.nih.gov/gene/?term=110948
ENSMUSG00000041378	Cldn5	claudin 5	12741	https://www.ncbi.nlm.nih.gov/gene/?term=12741
ENSMUSG00000042182	Bend6	BEN domain containing 6	320705	https://www.ncbi.nlm.nih.gov/gene/?term=320705
ENSMUSG00000042215	Bag2	BCL2-associated athanogene 2	213539	https://www.ncbi.nlm.nih.gov/gene/?term=213539
ENSMUSG00000042903	Foxo4	forkhead box O4	54601	https://www.ncbi.nlm.nih.gov/gene/?term=54601
ENSMUSG00000043257	Pigv	phosphatidylinositol glycan anchor biosynthesis, class V	230801	https://www.ncbi.nlm.nih.gov/gene/?term=230801
ENSMUSG00000043398	Gpr135	G protein-coupled receptor 135	238252	https://www.ncbi.nlm.nih.gov/gene/?term=238252
ENSMUSG00000043885	Slc36a4	solute carrier family 36 (proton/amino acid symporter), member 4	234967	https://www.ncbi.nlm.nih.gov/gene/?term=234967
ENSMUSG00000044641	Pard6b	par-6 family cell polarity regulator beta	58220	https://www.ncbi.nlm.nih.gov/gene/?term=58220
ENSMUSG00000045034	Ankrd34b	ankyrin repeat domain 34B	218440	https://www.ncbi.nlm.nih.gov/gene/?term=218440
ENSMUSG00000045777	Ifitm10	interferon induced transmembrane protein 10	320802	https://www.ncbi.nlm.nih.gov/gene/?term=320802
ENSMUSG00000046321	Hs3st2	heparan sulfate (glucosamine) 3-O-sulfotransferase 2	195646	https://www.ncbi.nlm.nih.gov/gene/?term=195646
ENSMUSG00000046722	Cdc42se1	CDC42 small effector 1	57912	https://www.ncbi.nlm.nih.gov/gene/?term=57912
ENSMUSG00000046793	Gpr61	G protein-coupled receptor 61	229714	https://www.ncbi.nlm.nih.gov/gene/?term=229714
ENSMUSG00000046862	Pramef8	NA	242736	https://www.ncbi.nlm.nih.gov/gene/?term=242736
ENSMUSG00000047945	Marcksl1	MARCKS-like 1	17357	https://www.ncbi.nlm.nih.gov/gene/?term=17357
ENSMUSG00000048371	Pdp2	pyruvate dehyrogenase phosphatase catalytic subunit 2	382051	https://www.ncbi.nlm.nih.gov/gene/?term=382051
ENSMUSG00000048440	Cyp4f16	cytochrome P450, family 4, subfamily f, polypeptide 16	70101	https://www.ncbi.nlm.nih.gov/gene/?term=70101
ENSMUSG00000048486	Fitm2	fat storage-inducing transmembrane protein 2	228859	https://www.ncbi.nlm.nih.gov/gene/?term=228859
ENSMUSG00000048696	Mex3d	mex3 RNA binding family member D	237400	https://www.ncbi.nlm.nih.gov/gene/?term=237400
ENSMUSG00000049106	Dcaf5	DDB1 and CUL4 associated factor 5	320808	https://www.ncbi.nlm.nih.gov/gene/?term=320808
ENSMUSG00000050947	Amigo1	adhesion molecule with Ig like domain 1	229715	https://www.ncbi.nlm.nih.gov/gene/?term=229715
ENSMUSG00000051427	Ccdc157	coiled-coil domain containing 157	216516	https://www.ncbi.nlm.nih.gov/gene/?term=216516
ENSMUSG00000052305	Hbb-b1	hemoglobin, beta adult major chain	15129	https://www.ncbi.nlm.nih.gov/gene/?term=15129
ENSMUSG00000052305	Hbb-bs	hemoglobin, beta adult s chain	100503605	https://www.ncbi.nlm.nih.gov/gene/?term=100503605
ENSMUSG00000052798	Nup107	nucleoporin 107	103468	https://www.ncbi.nlm.nih.gov/gene/?term=103468
ENSMUSG00000053080	2700081O15Rik	RIKEN cDNA 2700081O15 gene	108899	https://www.ncbi.nlm.nih.gov/gene/?term=108899
ENSMUSG00000053134	Supt7l	suppressor of Ty 7-like	72195	https://www.ncbi.nlm.nih.gov/gene/?term=72195
ENSMUSG00000053460	Ggcx	gamma-glutamyl carboxylase	56316	https://www.ncbi.nlm.nih.gov/gene/?term=56316
ENSMUSG00000054423	Cadps	Ca2+-dependent secretion activator	27062	https://www.ncbi.nlm.nih.gov/gene/?term=27062
ENSMUSG00000054459	Vsnl1	visinin-like 1	26950	https://www.ncbi.nlm.nih.gov/gene/?term=26950
ENSMUSG00000055805	Fmnl1	formin-like 1	57778	https://www.ncbi.nlm.nih.gov/gene/?term=57778
