userId	geneSymbol	geneName	entrezgene	gLink
ENSMUSG00000004846	Plod3	procollagen-lysine, 2-oxoglutarate 5-dioxygenase 3	26433	https://www.ncbi.nlm.nih.gov/gene/?term=26433
ENSMUSG00000005142	Man2b1	mannosidase 2, alpha B1	17159	https://www.ncbi.nlm.nih.gov/gene/?term=17159
ENSMUSG00000006403	Adamts4	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 4	240913	https://www.ncbi.nlm.nih.gov/gene/?term=240913
ENSMUSG00000016995	Matn4	matrilin 4	17183	https://www.ncbi.nlm.nih.gov/gene/?term=17183
ENSMUSG00000020231	Dip2a	disco interacting protein 2 homolog A	64451	https://www.ncbi.nlm.nih.gov/gene/?term=64451
ENSMUSG00000020538	Srebf1	sterol regulatory element binding transcription factor 1	20787	https://www.ncbi.nlm.nih.gov/gene/?term=20787
ENSMUSG00000020604	Arsg	arylsulfatase G	74008	https://www.ncbi.nlm.nih.gov/gene/?term=74008
ENSMUSG00000020811	Wscd1	WSC domain containing 1	216881	https://www.ncbi.nlm.nih.gov/gene/?term=216881
ENSMUSG00000022382	Wnt7b	wingless-type MMTV integration site family, member 7B	22422	https://www.ncbi.nlm.nih.gov/gene/?term=22422
ENSMUSG00000022574	Naprt	nicotinate phosphoribosyltransferase	223646	https://www.ncbi.nlm.nih.gov/gene/?term=223646
ENSMUSG00000022971	Ifnar2	interferon (alpha and beta) receptor 2	15976	https://www.ncbi.nlm.nih.gov/gene/?term=15976
ENSMUSG00000024219	Anks1	ankyrin repeat and SAM domain containing 1	224650	https://www.ncbi.nlm.nih.gov/gene/?term=224650
ENSMUSG00000024410	Rmc1	regulator of MON1-CCZ1	76482	https://www.ncbi.nlm.nih.gov/gene/?term=76482
ENSMUSG00000024663	Rab3il1	RAB3A interacting protein (rabin3)-like 1	74760	https://www.ncbi.nlm.nih.gov/gene/?term=74760
ENSMUSG00000024909	Efemp2	epidermal growth factor-containing fibulin-like extracellular matrix protein 2	58859	https://www.ncbi.nlm.nih.gov/gene/?term=58859
ENSMUSG00000024927	Rela	v-rel reticuloendotheliosis viral oncogene homolog A (avian)	19697	https://www.ncbi.nlm.nih.gov/gene/?term=19697
ENSMUSG00000025795	Rassf3	Ras association (RalGDS/AF-6) domain family member 3	192678	https://www.ncbi.nlm.nih.gov/gene/?term=192678
ENSMUSG00000026519	Tmem63a	transmembrane protein 63a	208795	https://www.ncbi.nlm.nih.gov/gene/?term=208795
ENSMUSG00000027375	Mal	myelin and lymphocyte protein, T cell differentiation protein	17153	https://www.ncbi.nlm.nih.gov/gene/?term=17153
ENSMUSG00000027610	Gss	glutathione synthetase	14854	https://www.ncbi.nlm.nih.gov/gene/?term=14854
ENSMUSG00000027983	Cyp2u1	cytochrome P450, family 2, subfamily u, polypeptide 1	71519	https://www.ncbi.nlm.nih.gov/gene/?term=71519
ENSMUSG00000028412	Slc44a1	solute carrier family 44, member 1	100434	https://www.ncbi.nlm.nih.gov/gene/?term=100434
ENSMUSG00000029708	Gcc1	golgi coiled coil 1	74375	https://www.ncbi.nlm.nih.gov/gene/?term=74375
ENSMUSG00000030768	Disp1	dispatched RND transporter family member 1	68897	https://www.ncbi.nlm.nih.gov/gene/?term=68897
ENSMUSG00000031129	Slc9a9	solute carrier family 9 (sodium/hydrogen exchanger), member 9	331004	https://www.ncbi.nlm.nih.gov/gene/?term=331004
ENSMUSG00000031790	Mmp15	matrix metallopeptidase 15	17388	https://www.ncbi.nlm.nih.gov/gene/?term=17388
ENSMUSG00000033720	Sfxn5	sideroflexin 5	94282	https://www.ncbi.nlm.nih.gov/gene/?term=94282
ENSMUSG00000035189	Ano4	anoctamin 4	320091	https://www.ncbi.nlm.nih.gov/gene/?term=320091
ENSMUSG00000036634	Mag	myelin-associated glycoprotein	17136	https://www.ncbi.nlm.nih.gov/gene/?term=17136
ENSMUSG00000036905	C1qb	complement component 1, q subcomponent, beta polypeptide	12260	https://www.ncbi.nlm.nih.gov/gene/?term=12260
ENSMUSG00000037280	Galnt6	polypeptide N-acetylgalactosaminyltransferase 6	207839	https://www.ncbi.nlm.nih.gov/gene/?term=207839
ENSMUSG00000038712	Mindy1	MINDY lysine 48 deubiquitinase 1	75007	https://www.ncbi.nlm.nih.gov/gene/?term=75007
ENSMUSG00000039904	Gpr37	G protein-coupled receptor 37	14763	https://www.ncbi.nlm.nih.gov/gene/?term=14763
ENSMUSG00000040713	Creg1	cellular repressor of E1A-stimulated genes 1	433375	https://www.ncbi.nlm.nih.gov/gene/?term=433375
ENSMUSG00000040842	Szrd1	SUZ RNA binding domain containing 1	213491	https://www.ncbi.nlm.nih.gov/gene/?term=213491
ENSMUSG00000041073	Nacad	NAC alpha domain containing	192950	https://www.ncbi.nlm.nih.gov/gene/?term=192950
ENSMUSG00000041607	Mbp	myelin basic protein	17196	https://www.ncbi.nlm.nih.gov/gene/?term=17196
ENSMUSG00000043448	Gjc2	gap junction protein, gamma 2	118454	https://www.ncbi.nlm.nih.gov/gene/?term=118454
ENSMUSG00000045532	C1ql1	complement component 1, q subcomponent-like 1	23829	https://www.ncbi.nlm.nih.gov/gene/?term=23829
ENSMUSG00000046679	C87436	expressed sequence C87436	232196	https://www.ncbi.nlm.nih.gov/gene/?term=232196
ENSMUSG00000049521	Cdc42ep1	CDC42 effector protein (Rho GTPase binding) 1	104445	https://www.ncbi.nlm.nih.gov/gene/?term=104445
ENSMUSG00000063594	Gng8	guanine nucleotide binding protein (G protein), gamma 8	14709	https://www.ncbi.nlm.nih.gov/gene/?term=14709
ENSMUSG00000091586	Cyp4f17	cytochrome P450, family 4, subfamily f, polypeptide 17	208285	https://www.ncbi.nlm.nih.gov/gene/?term=208285
ENSMUSG00000002980	Bcam	basal cell adhesion molecule	57278	https://www.ncbi.nlm.nih.gov/gene/?term=57278
ENSMUSG00000021876	Rnase4	ribonuclease, RNase A family 4	58809	https://www.ncbi.nlm.nih.gov/gene/?term=58809
ENSMUSG00000022885	St6gal1	beta galactoside alpha 2,6 sialyltransferase 1	20440	https://www.ncbi.nlm.nih.gov/gene/?term=20440
ENSMUSG00000027215	Cd82	CD82 antigen	12521	https://www.ncbi.nlm.nih.gov/gene/?term=12521
ENSMUSG00000027574	Nkain4	Na+/K+ transporting ATPase interacting 4	58237	https://www.ncbi.nlm.nih.gov/gene/?term=58237
ENSMUSG00000027668	Mfn1	mitofusin 1	67414	https://www.ncbi.nlm.nih.gov/gene/?term=67414
ENSMUSG00000028436	Dcaf12	DDB1 and CUL4 associated factor 12	68970	https://www.ncbi.nlm.nih.gov/gene/?term=68970
ENSMUSG00000029007	Agtrap	angiotensin II, type I receptor-associated protein	11610	https://www.ncbi.nlm.nih.gov/gene/?term=11610
ENSMUSG00000030495	Slc7a10	solute carrier family 7 (cationic amino acid transporter, y+ system), member 10	53896	https://www.ncbi.nlm.nih.gov/gene/?term=53896
ENSMUSG00000030499	Kctd15	potassium channel tetramerisation domain containing 15	233107	https://www.ncbi.nlm.nih.gov/gene/?term=233107
ENSMUSG00000030814	Bcl7c	B cell CLL/lymphoma 7C	12055	https://www.ncbi.nlm.nih.gov/gene/?term=12055
ENSMUSG00000031266	Gla	galactosidase, alpha	11605	https://www.ncbi.nlm.nih.gov/gene/?term=11605
ENSMUSG00000042116	Vwa1	von Willebrand factor A domain containing 1	246228	https://www.ncbi.nlm.nih.gov/gene/?term=246228
ENSMUSG00000046897	Zfp740	zinc finger protein 740	68744	https://www.ncbi.nlm.nih.gov/gene/?term=68744
ENSMUSG00000048332	Lhfp	lipoma HMGIC fusion partner	108927	https://www.ncbi.nlm.nih.gov/gene/?term=108927
ENSMUSG00000050721	Plekho2	pleckstrin homology domain containing, family O member 2	102595	https://www.ncbi.nlm.nih.gov/gene/?term=102595
ENSMUSG00000078429	Ctdsp2	CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase 2	52468	https://www.ncbi.nlm.nih.gov/gene/?term=52468
ENSMUSG00000001418	Glmp	glycosylated lysosomal membrane protein	56700	https://www.ncbi.nlm.nih.gov/gene/?term=56700
ENSMUSG00000002102	Psmc3	proteasome (prosome, macropain) 26S subunit, ATPase 3	19182	https://www.ncbi.nlm.nih.gov/gene/?term=19182
ENSMUSG00000002524	Puf60	poly-U binding splicing factor 60	67959	https://www.ncbi.nlm.nih.gov/gene/?term=67959
ENSMUSG00000002844	Adprh	ADP-ribosylarginine hydrolase	11544	https://www.ncbi.nlm.nih.gov/gene/?term=11544
ENSMUSG00000003199	Mpnd	MPN domain containing	68047	https://www.ncbi.nlm.nih.gov/gene/?term=68047
ENSMUSG00000004071	Cdip1	cell death inducing Trp53 target 1	66626	https://www.ncbi.nlm.nih.gov/gene/?term=66626
ENSMUSG00000006273	Atp6v1b2	ATPase, H+ transporting, lysosomal V1 subunit B2	11966	https://www.ncbi.nlm.nih.gov/gene/?term=11966
ENSMUSG00000014856	Tmem208	transmembrane protein 208	66320	https://www.ncbi.nlm.nih.gov/gene/?term=66320
ENSMUSG00000015291	Gdi1	guanosine diphosphate (GDP) dissociation inhibitor 1	14567	https://www.ncbi.nlm.nih.gov/gene/?term=14567
ENSMUSG00000017188	Coa3	cytochrome C oxidase assembly factor 3	52469	https://www.ncbi.nlm.nih.gov/gene/?term=52469
ENSMUSG00000020153	Ndufs7	NADH:ubiquinone oxidoreductase core subunit S7	75406	https://www.ncbi.nlm.nih.gov/gene/?term=75406
ENSMUSG00000020260	Pofut2	protein O-fucosyltransferase 2	80294	https://www.ncbi.nlm.nih.gov/gene/?term=80294
ENSMUSG00000020307	Cdc34	cell division cycle 34	216150	https://www.ncbi.nlm.nih.gov/gene/?term=216150
ENSMUSG00000020308	Tpgs1	tubulin polyglutamylase complex subunit 1	110012	https://www.ncbi.nlm.nih.gov/gene/?term=110012
ENSMUSG00000020708	Psmc5	protease (prosome, macropain) 26S subunit, ATPase 5	19184	https://www.ncbi.nlm.nih.gov/gene/?term=19184
ENSMUSG00000020737	Jpt1	Jupiter microtubule associated homolog 1	15374	https://www.ncbi.nlm.nih.gov/gene/?term=15374
ENSMUSG00000020840	Blmh	bleomycin hydrolase	104184	https://www.ncbi.nlm.nih.gov/gene/?term=104184
ENSMUSG00000021468	Sptlc1	serine palmitoyltransferase, long chain base subunit 1	268656	https://www.ncbi.nlm.nih.gov/gene/?term=268656
ENSMUSG00000022474	Pmm1	phosphomannomutase 1	29858	https://www.ncbi.nlm.nih.gov/gene/?term=29858
ENSMUSG00000022756	Slc7a4	solute carrier family 7 (cationic amino acid transporter, y+ system), member 4	224022	https://www.ncbi.nlm.nih.gov/gene/?term=224022
ENSMUSG00000024847	Aip	aryl-hydrocarbon receptor-interacting protein	11632	https://www.ncbi.nlm.nih.gov/gene/?term=11632
ENSMUSG00000025228	Actr1a	ARP1 actin-related protein 1A, centractin alpha	54130	https://www.ncbi.nlm.nih.gov/gene/?term=54130
ENSMUSG00000025484	Bet1l	Bet1 golgi vesicular membrane trafficking protein like	54399	https://www.ncbi.nlm.nih.gov/gene/?term=54399
ENSMUSG00000025651	Uqcrc1	ubiquinol-cytochrome c reductase core protein 1	22273	https://www.ncbi.nlm.nih.gov/gene/?term=22273
ENSMUSG00000026270	Capn10	calpain 10	23830	https://www.ncbi.nlm.nih.gov/gene/?term=23830
ENSMUSG00000027498	Cstf1	cleavage stimulation factor, 3' pre-RNA, subunit 1	67337	https://www.ncbi.nlm.nih.gov/gene/?term=67337
ENSMUSG00000028684	Urod	uroporphyrinogen decarboxylase	22275	https://www.ncbi.nlm.nih.gov/gene/?term=22275
ENSMUSG00000029034	Ints11	integrator complex subunit 11	71957	https://www.ncbi.nlm.nih.gov/gene/?term=71957
ENSMUSG00000029757	Dync1i1	dynein cytoplasmic 1 intermediate chain 1	13426	https://www.ncbi.nlm.nih.gov/gene/?term=13426
ENSMUSG00000030741	Spns1	spinster homolog 1	73658	https://www.ncbi.nlm.nih.gov/gene/?term=73658
ENSMUSG00000031227	Magee1	melanoma antigen, family E, 1	107528	https://www.ncbi.nlm.nih.gov/gene/?term=107528
ENSMUSG00000031812	Map1lc3b	microtubule-associated protein 1 light chain 3 beta	67443	https://www.ncbi.nlm.nih.gov/gene/?term=67443
ENSMUSG00000031840	Rab3a	RAB3A, member RAS oncogene family	19339	https://www.ncbi.nlm.nih.gov/gene/?term=19339
ENSMUSG00000032977	Fam207a	family with sequence similarity 207, member A	108707	https://www.ncbi.nlm.nih.gov/gene/?term=108707
ENSMUSG00000033379	Atp6v0b	ATPase, H+ transporting, lysosomal V0 subunit B	114143	https://www.ncbi.nlm.nih.gov/gene/?term=114143
ENSMUSG00000033728	Lrrc14	leucine rich repeat containing 14	223664	https://www.ncbi.nlm.nih.gov/gene/?term=223664
ENSMUSG00000037710	Cisd1	CDGSH iron sulfur domain 1	52637	https://www.ncbi.nlm.nih.gov/gene/?term=52637
ENSMUSG00000037966	Ninj1	ninjurin 1	18081	https://www.ncbi.nlm.nih.gov/gene/?term=18081
ENSMUSG00000038888	Ctu1	cytosolic thiouridylase subunit 1	233189	https://www.ncbi.nlm.nih.gov/gene/?term=233189
ENSMUSG00000039183	Nubp2	nucleotide binding protein 2	26426	https://www.ncbi.nlm.nih.gov/gene/?term=26426
ENSMUSG00000042078	Svop	SV2 related protein	68666	https://www.ncbi.nlm.nih.gov/gene/?term=68666
ENSMUSG00000048351	Coa7	cytochrome c oxidase assembly factor 7	69893	https://www.ncbi.nlm.nih.gov/gene/?term=69893
ENSMUSG00000048967	Yjefn3	YjeF N-terminal domain containing 3	234365	https://www.ncbi.nlm.nih.gov/gene/?term=234365
ENSMUSG00000051703	Tmem198	transmembrane protein 198	319998	https://www.ncbi.nlm.nih.gov/gene/?term=319998
ENSMUSG00000053329	D10Jhu81e	DNA segment, Chr 10, Johns Hopkins University 81 expressed	28295	https://www.ncbi.nlm.nih.gov/gene/?term=28295
ENSMUSG00000055745	Rtl6	retrotransposon Gag like 6	223732	https://www.ncbi.nlm.nih.gov/gene/?term=223732
ENSMUSG00000061286	Exosc5	exosome component 5	27998	https://www.ncbi.nlm.nih.gov/gene/?term=27998
ENSMUSG00000063524	Eno1	enolase 1, alpha non-neuron	13806	https://www.ncbi.nlm.nih.gov/gene/?term=13806
ENSMUSG00000063931	Pepd	peptidase D	18624	https://www.ncbi.nlm.nih.gov/gene/?term=18624
ENSMUSG00000066877	Nck2	non-catalytic region of tyrosine kinase adaptor protein 2	17974	https://www.ncbi.nlm.nih.gov/gene/?term=17974
ENSMUSG00000067924	Rtl8b	retrotransposon Gag like 8B	553127	https://www.ncbi.nlm.nih.gov/gene/?term=553127
ENSMUSG00000073433	Arhgdig	Rho GDP dissociation inhibitor (GDI) gamma	14570	https://www.ncbi.nlm.nih.gov/gene/?term=14570
ENSMUSG00000073616	Cops9	COP9 signalosome subunit 9	66915	https://www.ncbi.nlm.nih.gov/gene/?term=66915
